timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1620408017.101,1,100,59,1435,31075,68,72,184.45,16
1620408017.204,0,100,64,1435,31075,64,64,211.69,16
1620408017.207,1,100,65,1435,31075,68,71,256.96,16
1620408017.31,0,100,64,1435,31075,63,63,110.75,16
1620408017.313,1,99,71,1435,31075,66,70,113.6,16
1620408017.416,0,98,69,1435,31075,61,60,50.96,16
1620408017.421,1,99,71,1435,31075,65,65,52.45,16
1620408017.524,0,46,23,1435,31075,61,59,50.29,16
1620408017.527,1,40,13,1435,31075,65,64,173.31,16
1620408017.63,0,46,23,1435,31075,62,62,169.62,16
1620408017.633,1,40,13,1435,31075,66,69,222.79,16
1620408017.736,0,80,54,1435,31075,62,64,198.82,16
1620408017.738,1,87,63,1435,31075,67,71,172.93,16
1620408017.841,0,100,84,1435,31075,62,65,226.37,16
1620408017.844,1,100,78,1435,31075,67,71,246.78,16
1620408017.949,0,100,84,1435,31075,63,64,180.56,16
1620408017.952,1,100,77,1435,31075,68,71,173.15,16
1620408018.055,0,100,59,1435,31075,63,64,173.35,16
1620408018.058,1,100,58,1435,31075,68,72,213.25,16
1620408018.161,0,100,65,1435,31075,64,64,252.1,16
1620408018.163,1,100,69,1435,31075,68,71,163.74,16
1620408018.266,0,100,65,1435,31075,63,64,135.51,16
1620408018.269,1,100,68,1435,31075,67,70,109.83,16
1620408018.376,0,97,74,1435,31075,62,61,52.71,16
1620408018.378,1,90,70,1435,31075,65,66,52.1,16
1620408018.481,0,97,74,1435,31075,61,60,50.44,16
1620408018.484,1,37,2,1435,31075,64,64,98.91,16
1620408018.587,0,38,9,1435,31075,62,63,185.6,16
1620408018.59,1,37,2,1435,31075,66,69,197.07,16
1620408018.693,0,90,68,1435,31075,63,64,141.67,16
1620408018.696,1,100,81,1435,31075,67,71,173.42,16
1620408018.804,0,90,68,1435,31075,62,64,167.04,16
1620408018.808,1,100,81,1435,31075,68,72,212.14,16
1620408018.911,0,100,78,1435,31075,63,65,150.41,16
1620408018.914,1,100,71,1435,31075,68,72,246.14,16
1620408019.017,0,100,57,1435,31075,63,64,188.77,16
1620408019.02,1,100,61,1435,31075,67,71,195.48,16
1620408019.122,0,100,57,1435,31075,63,65,218.17,16
1620408019.127,1,100,61,1435,31075,69,72,192.85,16
1620408019.23,0,100,69,1435,31075,64,64,179.09,16
1620408019.233,1,100,65,1435,31075,68,71,105.92,16
1620408019.336,0,88,71,1435,31075,62,62,56.41,16
1620408019.34,1,72,56,1435,31075,65,67,51.61,16
1620408019.443,0,88,71,1435,31075,61,60,50.65,16
1620408019.447,1,72,56,1435,31075,64,64,52.25,16
1620408019.55,0,36,2,1435,31075,62,62,183.91,16
1620408019.553,1,54,21,1435,31075,66,70,203.97,16
1620408019.657,0,36,2,1435,31075,63,63,161.56,16
1620408019.66,1,54,21,1435,31075,67,71,186.38,16
1620408019.763,0,99,78,1435,31075,62,65,154.11,16
1620408019.768,1,100,82,1435,31075,67,72,236.84,16
1620408019.871,0,100,77,1435,31075,64,63,232.11,16
1620408019.873,1,100,66,1435,31075,68,72,204.99,16
1620408019.976,0,100,77,1435,31075,63,63,207.54,16
1620408019.979,1,100,66,1435,31075,68,71,191.13,16
1620408020.085,0,100,59,1435,31075,63,65,195.84,16
1620408020.089,1,100,66,1435,31075,69,71,254.83,16
1620408020.192,0,100,69,1435,31075,63,65,180.49,16
1620408020.194,1,100,65,1435,31075,67,71,117.23,16
1620408020.297,0,100,69,1435,31075,62,63,76.13,16
1620408020.301,1,100,65,1435,31075,66,67,54.45,16
1620408020.404,0,76,59,1435,31075,61,60,50.78,16
1620408020.411,1,56,35,1435,31075,65,64,52.58,16
1620408020.515,0,49,14,1435,31075,62,62,163.48,16
1620408020.518,1,56,35,1435,31075,66,69,202.18,16
1620408020.621,0,49,14,1435,31075,63,64,182.4,16
1620408020.624,1,72,44,1435,31075,67,71,219.7,16
1620408020.727,0,100,82,1435,31075,62,65,143.67,16
1620408020.73,1,100,83,1435,31075,67,72,244.58,16
1620408020.833,0,100,68,1435,31075,64,64,253.5,16
1620408020.836,1,100,81,1435,31075,68,72,173.26,16
1620408020.939,0,100,68,1435,31075,64,64,128.87,16
1620408020.942,1,100,60,1435,31075,68,71,189.59,16
1620408021.05,0,100,64,1435,31075,63,65,180.66,16
1620408021.053,1,100,68,1435,31075,68,72,258.88,16
1620408021.156,0,100,64,1435,31075,64,65,251.74,16
1620408021.158,1,100,67,1435,31075,68,72,133.55,16
1620408021.261,0,100,67,1435,31075,63,64,106.2,16
1620408021.264,1,99,70,1435,31075,66,68,57.42,16
1620408021.367,0,66,50,1435,31075,62,60,51.46,16
1620408021.372,1,99,70,1435,31075,65,65,53.03,16
1620408021.477,0,66,50,1435,31075,61,61,169.96,16
1620408021.48,1,40,13,1435,31075,67,68,206.44,16
1620408021.583,0,59,28,1435,31075,63,64,202.7,16
1620408021.585,1,88,64,1435,31075,67,70,168.21,16
1620408021.688,0,100,82,1435,31075,63,65,143.81,16
1620408021.693,1,88,64,1435,31075,67,72,145.2,16
1620408021.796,0,100,82,1435,31075,63,64,245.25,16
1620408021.799,1,100,76,1435,31075,69,71,173.23,16
1620408021.902,0,100,66,1435,31075,63,65,161.22,16
1620408021.904,1,100,57,1435,31075,68,70,184,16
1620408022.008,0,100,66,1435,31075,63,65,183.37,16
1620408022.015,1,100,57,1435,31075,68,71,215.45,16
1620408022.118,0,100,66,1435,31075,63,65,190.91,16
1620408022.121,1,100,71,1435,31075,69,72,220.35,16
1620408022.224,0,100,65,1435,31075,63,64,105.7,16
1620408022.227,1,100,71,1435,31075,67,71,68.69,16
1620408022.329,0,100,65,1435,31075,62,61,50.99,16
1620408022.335,1,87,66,1435,31075,65,65,52.71,16
1620408022.439,0,56,40,1435,31075,61,60,134.99,16
1620408022.442,1,41,6,1435,31075,66,68,185.5,16
1620408022.545,0,69,40,1435,31075,63,64,158.99,16
1620408022.548,1,41,6,1435,31075,68,70,191.74,16
1620408022.65,0,69,40,1435,31075,63,65,159.19,16
1620408022.656,1,100,83,1435,31075,67,72,176.08,16
1620408022.758,0,100,83,1435,31075,63,65,198.92,16
1620408022.761,1,100,68,1435,31075,69,71,226.85,16
1620408022.869,0,100,65,1435,31075,64,65,199.45,16
1620408022.872,1,100,67,1435,31075,68,72,213.04,16
1620408022.975,0,100,65,1435,31075,63,66,193.45,16
1620408022.977,1,100,64,1435,31075,68,73,205.38,16
1620408023.08,0,100,65,1435,31075,64,65,154.45,16
1620408023.083,1,100,64,1435,31075,69,72,210.46,16
1620408023.186,0,99,67,1435,31075,63,64,105.47,16
1620408023.189,1,100,67,1435,31075,67,71,114.27,16
1620408023.292,0,99,67,1435,31075,62,61,50.91,16
1620408023.295,1,68,48,1435,31075,65,66,52.53,16
1620408023.404,0,47,25,1435,31075,61,60,116.85,16
1620408023.407,1,68,48,1435,31075,66,67,170.34,16
1620408023.51,0,47,25,1435,31075,63,64,183.91,16
1620408023.513,1,58,28,1435,31075,67,70,226.54,16
1620408023.616,0,80,54,1435,31075,63,65,174.73,16
1620408023.621,1,100,83,1435,31075,67,72,164.38,16
1620408023.723,0,100,84,1435,31075,63,65,159.9,16
1620408023.726,1,100,83,1435,31075,69,72,268.34,16
1620408023.83,0,100,82,1435,31075,63,65,224.51,16
1620408023.833,1,100,66,1435,31075,69,72,140.77,16
1620408023.936,0,100,59,1435,31075,64,65,198.41,16
1620408023.941,1,100,66,1435,31075,68,73,174.87,16
1620408024.044,0,100,65,1435,31075,64,65,189.97,16
1620408024.05,1,100,65,1435,31075,69,72,251.1,16
1620408024.156,0,100,65,1435,31075,63,64,108.82,16
1620408024.159,1,100,65,1435,31075,67,71,114.23,16
1620408024.264,0,97,75,1435,31075,62,61,51.33,16
1620408024.267,1,100,65,1435,31075,65,66,52.6,16
1620408024.369,0,35,5,1435,31075,62,60,50.7,16
1620408024.372,1,51,31,1435,31075,65,64,174.48,16
1620408024.475,0,35,5,1435,31075,63,64,189.16,16
1620408024.478,1,78,52,1435,31075,67,70,222.34,16
1620408024.581,0,92,70,1435,31075,63,65,165.91,16
1620408024.584,1,78,52,1435,31075,68,72,174,16
1620408024.687,0,92,70,1435,31075,63,65,247.27,16
1620408024.692,1,100,82,1435,31075,68,72,252.92,16
1620408024.795,0,100,78,1435,31075,63,65,172.15,16
1620408024.798,1,100,60,1435,31075,69,72,161.73,16
1620408024.903,0,100,57,1435,31075,64,65,175.55,16
1620408024.906,1,100,61,1435,31075,69,73,215.41,16
1620408025.009,0,100,57,1435,31075,64,65,231.99,16
1620408025.013,1,100,64,1435,31075,70,72,199.58,16
1620408025.116,0,100,71,1435,31075,64,65,117.98,16
1620408025.119,1,100,64,1435,31075,68,71,115.46,16
1620408025.222,0,85,68,1435,31075,63,62,52.25,16
1620408025.225,1,98,74,1435,31075,66,67,53.17,16
1620408025.328,0,85,68,1435,31075,62,61,50.82,16
1620408025.331,1,35,5,1435,31075,65,65,142.36,16
1620408025.433,0,41,6,1435,31075,63,64,187.47,16
1620408025.439,1,35,5,1435,31075,68,70,187.51,16
1620408025.543,0,100,81,1435,31075,63,65,194.87,16
1620408025.546,1,94,73,1435,31075,68,72,172.4,16
1620408025.648,0,100,81,1435,31075,63,65,193.45,16
1620408025.651,1,100,78,1435,31075,68,72,209.87,16
1620408025.754,0,100,72,1435,31075,64,65,141.67,16
1620408025.759,1,100,75,1435,31075,68,72,226.49,16
1620408025.862,0,100,72,1435,31075,64,65,175.09,16
1620408025.865,1,100,58,1435,31075,69,72,217.39,16
1620408025.969,0,100,60,1435,31075,64,66,233.17,16
1620408025.972,1,100,58,1435,31075,70,72,183.1,16
1620408026.075,0,100,67,1435,31075,64,66,151.5,16
1620408026.078,1,100,69,1435,31075,68,71,107.79,16
1620408026.181,0,100,67,1435,31075,63,62,55.17,16
1620408026.184,1,82,64,1435,31075,66,68,53.28,16
1620408026.287,0,71,56,1435,31075,62,61,50.95,16
1620408026.289,1,82,64,1435,31075,65,65,52.74,16
1620408026.392,0,54,22,1435,31075,63,63,191.06,16
1620408026.395,1,44,7,1435,31075,67,70,206.6,16
1620408026.498,0,54,22,1435,31075,63,64,153.61,16
1620408026.505,1,100,83,1435,31075,68,72,185.47,16
1620408026.607,0,100,81,1435,31075,63,66,139.73,16
1620408026.61,1,100,83,1435,31075,69,72,204.9,16
1620408026.716,0,100,64,1435,31075,64,65,184.06,16
1620408026.719,1,100,67,1435,31075,69,73,206.85,16
1620408026.822,0,100,64,1435,31075,64,64,182.9,16
1620408026.826,1,100,64,1435,31075,68,72,191.07,16
1620408026.929,0,100,69,1435,31075,64,65,175.22,16
1620408026.931,1,100,64,1435,31075,70,71,257.63,16
1620408027.034,0,100,69,1435,31075,65,66,152.81,16
1620408027.037,1,100,66,1435,31075,69,72,117.75,16
1620408027.14,0,100,64,1435,31075,63,64,68.01,16
1620408027.143,1,100,66,1435,31075,66,68,54.57,16
1620408027.247,0,59,44,1435,31075,62,61,51.16,16
1620408027.253,1,72,55,1435,31075,66,65,52.87,16
1620408027.356,0,59,44,1435,31075,63,63,171.48,16
1620408027.359,1,54,21,1435,31075,68,70,204.11,16
1620408027.462,0,66,38,1435,31075,64,65,177.41,16
1620408027.465,1,54,21,1435,31075,68,71,212.41,16
1620408027.567,0,100,82,1435,31075,63,66,149.74,16
1620408027.57,1,100,82,1435,31075,68,73,240.12,16
1620408027.675,0,100,82,1435,31075,64,65,254.68,16
1620408027.679,1,100,64,1435,31075,70,73,179.96,16
1620408027.782,0,100,65,1435,31075,64,64,144.41,16
1620408027.785,1,100,63,1435,31075,69,72,168.21,16
1620408027.888,0,100,65,1435,31075,64,66,177.23,16
1620408027.89,1,100,68,1435,31075,70,73,267.13,16
1620408027.997,0,100,65,1435,31075,64,66,161.69,16
1620408028.012,1,100,65,1435,31075,68,72,118.8,16
1620408028.114,0,98,67,1435,31075,63,64,70.28,16
1620408028.118,1,100,65,1435,31075,67,69,54.19,16
1620408028.221,0,98,67,1435,31075,62,61,50.92,16
1620408028.224,1,60,42,1435,31075,66,65,52.72,16
1620408028.327,0,47,24,1435,31075,63,63,168.25,16
1620408028.33,1,60,42,1435,31075,67,70,205.09,16
1620408028.433,0,80,54,1435,31075,64,65,198.65,16
1620408028.436,1,67,38,1435,31075,68,71,171.86,16
1620408028.538,0,80,54,1435,31075,63,65,144.91,16
1620408028.541,1,100,83,1435,31075,68,73,215.54,16
1620408028.647,0,100,83,1435,31075,65,65,254.13,16
1620408028.651,1,100,80,1435,31075,69,71,153.9,16
1620408028.756,0,100,61,1435,31075,64,65,129.36,16
1620408028.759,1,100,64,1435,31075,69,72,187.15,16
1620408028.863,0,100,61,1435,31075,64,66,179.23,16
1620408028.866,1,100,65,1435,31075,69,73,251.83,16
1620408028.97,0,100,64,1435,31075,65,65,247.54,16
1620408028.973,1,100,64,1435,31075,69,73,154.18,16
1620408029.075,0,100,64,1435,31075,63,65,105.6,16
1620408029.078,1,100,66,1435,31075,67,70,59.82,16
1620408029.181,0,94,74,1435,31075,62,61,51.15,16
1620408029.189,1,48,25,1435,31075,66,66,53.69,16
1620408029.294,0,34,2,1435,31075,63,62,159.2,16
1620408029.297,1,48,25,1435,31075,68,69,212.82,16
1620408029.4,0,34,2,1435,31075,64,65,200.72,16
1620408029.403,1,80,54,1435,31075,69,71,165.42,16
1620408029.506,0,98,76,1435,31075,64,67,142.6,16
1620408029.509,1,80,54,1435,31075,68,73,150.16,16
1620408029.612,0,100,77,1435,31075,64,65,244.77,16
1620408029.615,1,100,81,1435,31075,70,72,170.37,16
1620408029.719,0,100,77,1435,31075,64,65,155.38,16
1620408029.722,1,100,61,1435,31075,69,71,187.18,16
1620408029.825,0,100,59,1435,31075,64,66,199.46,16
1620408029.828,1,100,61,1435,31075,69,74,202.07,16
1620408029.93,0,100,59,1435,31075,64,66,179.34,16
1620408029.933,1,100,62,1435,31075,70,73,210.62,16
1620408030.037,0,100,69,1435,31075,64,65,106.76,16
1620408030.043,1,98,74,1435,31075,68,72,66.56,16
1620408030.146,0,73,57,1435,31075,63,62,51.3,16
1620408030.149,1,98,74,1435,31075,66,66,52.4,16
1620408030.252,0,73,57,1435,31075,62,61,144.13,16
1620408030.254,1,37,8,1435,31075,67,69,193.14,16
1620408030.358,0,51,18,1435,31075,64,65,171.56,16
1620408030.36,1,91,69,1435,31075,69,72,190.95,16
1620408030.463,0,100,82,1435,31075,64,66,159.77,16
1620408030.466,1,91,69,1435,31075,68,73,179.62,16
1620408030.569,0,100,82,1435,31075,64,66,167.51,16
1620408030.573,1,100,77,1435,31075,70,72,234.79,16
1620408030.68,0,100,64,1435,31075,65,65,242.93,16
1620408030.683,1,100,76,1435,31075,69,71,202.54,16
1620408030.785,0,100,64,1435,31075,64,66,184.72,16
1620408030.788,1,100,56,1435,31075,69,73,212.53,16
1620408030.894,0,100,70,1435,31075,65,66,164.12,16
1620408030.899,1,100,71,1435,31075,70,73,192.82,16
1620408031.001,0,100,64,1435,31075,64,65,108.69,16
1620408031.005,1,100,71,1435,31075,68,72,102.41,16
1620408031.108,0,100,64,1435,31075,63,62,52.07,16
1620408031.111,1,86,65,1435,31075,66,67,53.08,16
1620408031.213,0,58,43,1435,31075,63,61,51.74,16
1620408031.216,1,41,5,1435,31075,67,68,172.59,16
1620408031.319,0,65,36,1435,31075,64,65,194.19,16
1620408031.323,1,41,5,1435,31075,68,72,237.15,16
1620408031.429,0,65,36,1435,31075,64,66,171.64,16
1620408031.432,1,100,82,1435,31075,68,73,162.84,16
1620408031.534,0,100,82,1435,31075,64,66,244.87,16
1620408031.537,1,100,71,1435,31075,69,73,260.1,16
1620408031.64,0,100,66,1435,31075,64,66,171.12,16
1620408031.643,1,100,70,1435,31075,69,74,140.13,16
1620408031.746,0,100,66,1435,31075,64,66,171.81,16
1620408031.748,1,100,62,1435,31075,69,74,192.04,16
1620408031.851,0,100,66,1435,31075,65,66,225.88,16
1620408031.856,1,100,62,1435,31075,70,73,245.52,16
1620408031.959,0,100,65,1435,31075,65,66,119.36,16
1620408031.962,1,100,66,1435,31075,68,72,110.6,16
1620408032.065,0,98,67,1435,31075,63,63,52.38,16
1620408032.068,1,75,57,1435,31075,67,67,53.33,16
1620408032.171,0,47,24,1435,31075,63,61,50.93,16
1620408032.174,1,75,57,1435,31075,67,65,154.25,16
1620408032.277,0,47,24,1435,31075,64,64,185.7,16
1620408032.279,1,52,17,1435,31075,68,71,184.13,16
1620408032.382,0,80,55,1435,31075,64,66,160.47,16
1620408032.386,1,100,83,1435,31075,69,73,176.91,16
1620408032.491,0,100,83,1435,31075,64,66,164.87,16
1620408032.494,1,100,81,1435,31075,69,73,224.52,16
1620408032.597,0,100,82,1435,31075,64,66,152.2,16
1620408032.6,1,100,62,1435,31075,70,74,214.82,16
1620408032.703,0,100,60,1435,31075,65,66,189.02,16
1620408032.705,1,100,69,1435,31075,69,73,202.17,16
1620408032.808,0,100,60,1435,31075,65,67,222.91,16
1620408032.814,1,100,69,1435,31075,71,73,172.22,16
1620408032.917,0,100,65,1435,31075,65,66,179.32,16
1620408032.92,1,100,64,1435,31075,69,72,104.7,16
1620408033.023,0,96,76,1435,31075,63,64,57.11,16
1620408033.026,1,100,64,1435,31075,67,69,51.58,16
1620408033.129,0,96,76,1435,31075,63,62,51.35,16
1620408033.132,1,66,48,1435,31075,66,66,53.02,16
1620408033.235,0,33,2,1435,31075,64,64,185.68,16
1620408033.238,1,61,30,1435,31075,68,70,206.6,16
1620408033.341,0,96,74,1435,31075,64,66,164.66,16
1620408033.344,1,61,30,1435,31075,69,73,180.29,16
1620408033.448,0,96,74,1435,31075,64,66,159.27,16
1620408033.451,1,100,83,1435,31075,69,73,218.78,16
1620408033.555,0,100,78,1435,31075,65,65,239.24,16
1620408033.557,1,100,65,1435,31075,69,74,216.13,16
1620408033.66,0,100,78,1435,31075,65,65,204.12,16
1620408033.663,1,100,65,1435,31075,70,73,187.54,16
1620408033.766,0,100,58,1435,31075,65,67,196.66,16
1620408033.771,1,100,66,1435,31075,71,73,263.73,16
1620408033.876,0,100,70,1435,31075,65,67,154.38,16
1620408033.884,1,100,64,1435,31075,69,73,112.11,16
1620408033.987,0,100,70,1435,31075,64,64,68.47,16
1620408033.99,1,100,64,1435,31075,67,69,54.99,16
1620408034.095,0,74,57,1435,31075,63,62,51.38,16
1620408034.098,1,55,34,1435,31075,66,66,53.83,16
1620408034.201,0,51,18,1435,31075,63,63,164.92,16
1620408034.205,1,55,34,1435,31075,68,71,200.19,16
1620408034.308,0,51,18,1435,31075,64,65,183.44,16
1620408034.31,1,72,44,1435,31075,69,73,227.77,16
1620408034.413,0,100,82,1435,31075,64,66,151.66,16
1620408034.416,1,100,83,1435,31075,69,73,260.26,16
1620408034.522,0,100,82,1435,31075,65,65,256.07,16
1620408034.525,1,100,81,1435,31075,70,73,191.44,16
1620408034.628,0,100,64,1435,31075,65,65,126.87,16
1620408034.631,1,100,60,1435,31075,70,73,194.09,16
1620408034.734,0,100,69,1435,31075,65,67,179.71,16
1620408034.738,1,100,69,1435,31075,70,74,227.68,16
1620408034.843,0,100,69,1435,31075,66,66,251.95,16
1620408034.846,1,100,68,1435,31075,70,74,124.43,16
1620408034.949,0,100,64,1435,31075,64,65,106.29,16
1620408034.952,1,99,66,1435,31075,68,70,56.94,16
1620408035.054,0,58,41,1435,31075,63,62,51.67,16
1620408035.057,1,45,20,1435,31075,67,66,53.28,16
1620408035.16,0,58,41,1435,31075,63,63,171.98,16
1620408035.166,1,45,20,1435,31075,68,70,206.64,16
1620408035.269,0,69,40,1435,31075,64,65,206.27,16
1620408035.272,1,83,59,1435,31075,69,72,157.66,16
1620408035.375,0,69,40,1435,31075,64,67,148.5,16
1620408035.378,1,83,59,1435,31075,69,73,174.47,16
1620408035.481,0,100,84,1435,31075,65,66,238.5,16
1620408035.484,1,100,80,1435,31075,71,73,164.81,16
1620408035.587,0,100,63,1435,31075,65,66,161.12,16
1620408035.592,1,100,59,1435,31075,70,72,191.34,16
1620408035.695,0,100,63,1435,31075,65,67,199.91,16
1620408035.698,1,100,59,1435,31075,70,73,215.82,16
1620408035.801,0,100,64,1435,31075,65,66,170.19,16
1620408035.804,1,100,64,1435,31075,70,74,210.35,16
1620408035.907,0,98,70,1435,31075,64,65,105.91,16
1620408035.912,1,98,73,1435,31075,68,72,67.07,16
1620408036.015,0,98,70,1435,31075,63,62,51.72,16
1620408036.017,1,98,73,1435,31075,67,67,52.76,16
1620408036.12,0,45,21,1435,31075,63,61,147.6,16
1620408036.123,1,37,6,1435,31075,68,70,207.8,16
1620408036.227,0,81,56,1435,31075,64,65,185.13,16
1620408036.239,1,93,72,1435,31075,70,72,171.77,16
1620408036.342,0,81,56,1435,31075,64,66,155.59,16
1620408036.345,1,93,72,1435,31075,69,73,146.95,16
1620408036.447,0,100,82,1435,31075,65,67,209.66,16
1620408036.45,1,100,75,1435,31075,71,72,183.1,16
1620408036.556,0,100,82,1435,31075,65,66,199.02,16
1620408036.559,1,100,75,1435,31075,70,72,186.32,16
1620408036.662,0,100,61,1435,31075,65,67,200.91,16
1620408036.665,1,100,58,1435,31075,70,74,189.32,16
1620408036.768,0,100,64,1435,31075,65,67,148.64,16
1620408036.77,1,100,69,1435,31075,71,73,161.5,16
1620408036.873,0,100,64,1435,31075,65,66,108.36,16
1620408036.877,1,100,69,1435,31075,68,72,81.67,16
1620408036.98,0,97,76,1435,31075,64,62,51.77,16
1620408036.983,1,82,63,1435,31075,67,67,53.44,16
1620408037.086,0,37,7,1435,31075,63,62,87.84,16
1620408037.089,1,44,8,1435,31075,68,69,161,16
1620408037.192,0,37,7,1435,31075,64,66,182.69,16
1620408037.195,1,44,8,1435,31075,69,72,224.46,16
1620408037.298,0,93,71,1435,31075,65,66,194.02,16
1620408037.301,1,100,83,1435,31075,69,74,165.68,16
1620408037.404,0,100,78,1435,31075,65,66,183.85,16
1620408037.407,1,100,69,1435,31075,70,73,254.55,16
1620408037.51,0,100,78,1435,31075,65,67,218.27,16
1620408037.514,1,100,68,1435,31075,70,74,129.49,16
1620408037.619,0,100,56,1435,31075,65,66,207.48,16
1620408037.622,1,100,63,1435,31075,70,74,178.45,16
1620408037.725,0,100,56,1435,31075,66,67,227.75,16
1620408037.728,1,100,63,1435,31075,70,74,258.36,16
1620408037.831,0,100,71,1435,31075,65,66,112.4,16
1620408037.833,1,100,65,1435,31075,69,73,111.54,16
1620408037.936,0,85,67,1435,31075,64,63,52.28,16
1620408037.941,1,71,55,1435,31075,67,69,53.59,16
1620408038.044,0,85,67,1435,31075,63,62,51.52,16
1620408038.047,1,71,55,1435,31075,67,66,152.05,16
1620408038.15,0,40,6,1435,31075,64,65,172.07,16
1620408038.152,1,52,18,1435,31075,69,72,180.2,16
1620408038.255,0,100,81,1435,31075,65,66,203.57,16
1620408038.258,1,100,83,1435,31075,70,73,179.21,16
1620408038.362,0,100,81,1435,31075,64,67,225.97,16
1620408038.364,1,100,82,1435,31075,70,74,220.94,16
1620408038.467,0,100,74,1435,31075,65,67,168.73,16
1620408038.47,1,100,62,1435,31075,71,73,223.49,16
1620408038.573,0,100,60,1435,31075,65,67,174.71,16
1620408038.578,1,100,69,1435,31075,70,74,212.4,16
1620408038.683,0,100,60,1435,31075,66,66,238,16
1620408038.686,1,100,69,1435,31075,71,73,174.74,16
1620408038.789,0,100,68,1435,31075,65,66,130.16,16
1620408038.791,1,100,63,1435,31075,70,73,111.24,16
1620408038.894,0,100,68,1435,31075,64,63,53.85,16
1620408038.897,1,100,63,1435,31075,68,70,52.04,16
1620408039,0,72,57,1435,31075,63,62,51.62,16
1620408039.003,1,64,47,1435,31075,67,66,53.4,16
1620408039.106,0,53,20,1435,31075,64,65,187.92,16
1620408039.109,1,62,32,1435,31075,69,71,199.39,16
1620408039.212,0,53,20,1435,31075,65,66,142.95,16
1620408039.215,1,62,32,1435,31075,70,73,190.14,16
1620408039.318,0,100,82,1435,31075,64,67,134.02,16
1620408039.324,1,100,84,1435,31075,70,74,193.75,16
1620408039.427,0,100,64,1435,31075,65,67,161.35,16
1620408039.43,1,100,64,1435,31075,70,75,221.86,16
1620408039.532,0,100,64,1435,31075,65,66,176.09,16
1620408039.535,1,100,64,1435,31075,70,73,190.56,16
1620408039.638,0,100,68,1435,31075,65,67,193.47,16
1620408039.641,1,100,66,1435,31075,71,73,260.91,16
1620408039.747,0,100,65,1435,31075,66,67,193.5,16
1620408039.751,1,100,65,1435,31075,70,74,113.29,16
1620408039.854,0,100,65,1435,31075,64,64,59.19,16
1620408039.857,1,100,65,1435,31075,68,70,55.25,16
1620408039.96,0,62,47,1435,31075,64,62,51.7,16
1620408039.967,1,53,33,1435,31075,67,67,54.08,16
1620408040.07,0,62,47,1435,31075,64,64,177.79,16
1620408040.072,1,53,33,1435,31075,69,72,198.41,16
1620408040.175,0,63,33,1435,31075,65,66,160.49,16
1620408040.178,1,73,45,1435,31075,70,73,231.99,16
1620408040.281,0,100,83,1435,31075,64,67,156.58,16
1620408040.284,1,100,83,1435,31075,69,74,260.62,16
1620408040.388,0,100,81,1435,31075,66,66,230.7,16
1620408040.391,1,100,81,1435,31075,70,74,192.82,16
1620408040.494,0,100,65,1435,31075,65,66,212.78,16
1620408040.497,1,100,60,1435,31075,71,74,191.03,16
1620408040.6,0,100,67,1435,31075,65,67,193.61,16
1620408040.603,1,100,70,1435,31075,71,74,264.76,16
1620408040.705,0,100,67,1435,31075,66,67,201.06,16
1620408040.709,1,100,70,1435,31075,70,74,137.53,16
1620408040.819,0,99,65,1435,31075,65,65,69.42,16
1620408040.824,1,99,68,1435,31075,69,70,55.68,16
1620408040.927,0,52,33,1435,31075,64,63,51.9,16
1620408040.93,1,40,13,1435,31075,67,67,53.71,16
1620408041.033,0,52,33,1435,31075,64,64,169.11,16
1620408041.036,1,40,13,1435,31075,69,71,206.3,16
1620408041.139,0,73,46,1435,31075,65,66,186.23,16
1620408041.142,1,87,64,1435,31075,70,73,180.26,16
1620408041.245,0,73,46,1435,31075,65,67,150.09,16
1620408041.251,1,87,64,1435,31075,70,74,223.5,16
1620408041.353,0,100,84,1435,31075,66,67,256.04,16
1620408041.356,1,100,78,1435,31075,71,73,157.22,16
1620408041.459,0,100,60,1435,31075,66,66,127.72,16
1620408041.462,1,100,57,1435,31075,70,73,190.4,16
1620408041.565,0,100,60,1435,31075,66,68,176.88,16
1620408041.571,1,100,57,1435,31075,71,74,246.07,16
1620408041.674,0,100,68,1435,31075,66,67,244.14,16
1620408041.68,1,100,66,1435,31075,71,74,147.99,16
1620408041.783,0,98,70,1435,31075,65,66,106.57,16
1620408041.786,1,96,77,1435,31075,69,72,59.39,16
1620408041.889,0,98,70,1435,31075,64,63,52.1,16
1620408041.892,1,96,77,1435,31075,68,67,53.58,16
1620408041.995,0,41,14,1435,31075,64,64,150.06,16
1620408042.001,1,34,1,1435,31075,69,71,204.46,16
1620408042.104,0,88,64,1435,31075,65,66,217.33,16
1620408042.107,1,97,75,1435,31075,70,73,170.96,16
1620408042.21,0,88,64,1435,31075,65,68,142.74,16
1620408042.213,1,97,75,1435,31075,70,74,141.47,16
1620408042.315,0,100,81,1435,31075,65,67,246.45,16
1620408042.318,1,100,76,1435,31075,71,73,186.81,16
1620408042.422,0,100,79,1435,31075,65,67,144.15,16
1620408042.425,1,100,76,1435,31075,71,73,189.92,16
1620408042.528,0,100,57,1435,31075,66,67,188.16,16
1620408042.53,1,100,59,1435,31075,71,75,185.56,16
1620408042.635,0,100,67,1435,31075,66,67,201.37,16
1620408042.638,1,100,68,1435,31075,72,75,196.43,16
1620408042.743,0,100,67,1435,31075,65,66,105.99,16
